id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
V0022775;2025-07-29;C04501;P0395;T002;PR000;3;9.78;0.0
V0000651;28/10/2024;C01774;P0124;T004;PR036;2;12.01;0.15
V0004398;2024-07-31;C01963;P0206;T014;PR000;1;42.74;
V0004725;03/01/2025;C01502;P0109;T006;PR000;2;34.81;0.0
V0008852;23/07/2024;C01034;P0248;T004;PR000;1;13.98;0.0
V0026074;19/09/2025;C02585;P0486;T003;PR000;1;17.47;
V0005672;2024-02-06;C00234;P0218;T015;PR000;1;20.52;0.0
V0012799;2025-05-26;C01601;P0468;T006;PR000;1;35.71;0.0
V0018311;2025-08-16;C01862;P0037;T006;PR000;3;11.62;0.0
V0023983;2024-06-30;C02171;P0184;T003;PR000;2;20.57;0.0
V0006460;25 de July de 2025;C04963;P0048;T007;PR000;4;14.13;0.0
V0028356;09/12/2024;C02469;P0320;T001;PR000;1;15.57;0.0
V0007510;26/12/2025;C02465;P0234;T009;PR000;1;22.85;0.0
V0020121;2024-10-18;C02216;P0041;T010;PR000;1;13.02;0.0
V0003457;2024-08-30;C01085;P0016;T001;PR000;4;56.7;0.0
V0025252;30/10/2025;C00158;P0278;T001;PR000;1;25.86;
V0000194;17 de May de 2025;C03536;P0375;T013;PR002;3;26.89;0.2
V0024256;26/07/2025;C00394;P0184;T002;PR000;3;20.47;0.0
V0002846;2024-11-18;C04423;P0174;T005;PR000;3;24.07;0.0
V0010822;28/12/2024;C02678;P0419;T013;PR000;1;11.65;0.0
V0019482;2025-01-31;C01172;P0493;T007;PR000;2;10.94;0.0
V0008992;2025-07-14;C03117;P0044;T010;PR000;1;18.07;0.0
V0016373;21/12/2025;C00411;P0266;T011;PR000;1;37.51;0.0
V0008346;05/07/2025;C00502;P0005;T012;PR040;4;15.77;0.2
V0006723;29 de June de 2025;C01984;P0105;T011;PR000;1;25.09;0.0
V0024406;2024-04-13;C00590;P0198;T012;PR000;1;70.56;0.0
V0013654;28/06/2024;C01913;P0165;T014;PR000;3;28.0;0.0
V0019513;2025-07-30;C00864;P0385;T012;PR000;3;24.09;0.0
V0013639;23/12/2025;C04631;P0165;T008;PR000;2;28.02;0.0
V0018221;2024-12-01;C00184;P0186;T004;PR000;1;11.32;0.0
V0014309;2025-07-21;C01327;P0297;T013;PR000;2;6.52;0.0
V0027608;2024-01-09;C03510;P0362;T007;PR000;5;5.89;0.0
V0012278;2024-04-20;C00569;P0229;T015;PR000;3;48.16;0.0
V0001651;2024-03-11;C00342;PX0032;T010;PR000;3;18.68;0.0
V0020462;2024-04-06;C01556;P0037;T007;PR009;2;12.68;0.25
V0002892;19/02/2024;C00220;P0204;T013;PR037;4;19.32;0.25
V0027271;20/01/2024;C03363;P0020;T011;PR000;1;33.2;0.0
V0001691;26/05/2025;C02472;P0264;T007;PR000;1;41.12;0.0
V0027583;04/12/2024;C03022;PX0235;T014;PR000;1;27.8;0.0
V0008475;2025-02-02;C01576;P0196;T008;PR000;1;23.58;0.0
V0020252;2024-09-17;C03104;P0002;T009;PR000;1;16.2;0.0
V0001868;06/11/2024;C01420;P0344;T013;PR030;1;17.84;0.15
V0020584;18/05/2024;C04140;P0209;T009;PR013;3;22.2;0.15
V0016706;2025-05-04;C00040;P0057;T013;PR006;1;23.47;
V0012663;27/04/2024;C00291;P0264;T008;PR009;3;43.35;0.25
V0013558;21/10/2025;C02599;P0419;T009;PR028;1;11.79;0.05
V0029120;30/07/2024;C03937;P0070;T002;PR000;4;8.58;0.0
V0011255;2024-07-21;C02132;P0212;T009;PR018;2;26.8;0.1
V0006975;16 de June de 2024;C01502;P0234;T010;PR000;1;22.97;0.0
V0017939;2024-04-07;C01056;P0190;T008;PR000;40;12.29;0.0
V0026129;16/07/2024;C04184;P0169;T006;PR004;1;11.56;0.1
V0000800;20/01/2024;C02139;P0209;T003;PR000;4;21.64;0.0
V0013532;28/12/2024;C04184;P0411;T001;PR000;1;31.01;0.0
V0022706;01/10/2024;C00556;P0070;T001;PR000;6;7.97;0.0
V0025334;28/07/2025;C03461;P0018;T002;PR000;2;16.49;0.0
V0003415;2025-04-13;C00230;P0493;T010;PR000;1;10.72;0.0
V0029377;2024-01-24;C00107;P0405;T001;PR024;1;15.8;0.1
V0010609;2024-03-12;C01564;P0057;T011;PR023;1;23.7;0.25
V0023839;2025-05-16;C00706;P0479;T005;PR006;2;16.64;0.2
V0024596;2025-06-10;C04382;P0041;T015;PR000;1;12.82;0.0
V0006862;30 de April de 2025;C01188;P0126;T001;PR000;4;20.11;
V0014628;14/05/2025;C02469;P0022;T013;PR002;2;10.19;
V0006358;11/09/2025;C01056;P0239;T010;PR026;2;25.95;0.15
V0008170;2024-10-23;C00692;P0045;T003;PR000;1;37.68;0.0
V0018837;2024-08-27;C01648;P0233;T009;PR000;5;32.64;0.0
V0020987;28/08/2025;C04595;P0116;T010;PR000;1;35.11;0.0
V0020034;10/09/2024;C02657;P0074;T012;PR000;4;28.74;0.0
V0020465;2025-12-12;C02802;P0212;T005;PR000;3;27.34;0.0
V0016121;03/07/2025;C00722;P0410;T015;PR000;1;21.1;0.0
V0029972;2025-06-20;C04003;P0127;T008;PR000;2;22.77;
V0020565;10/11/2025;C02670;P0095;T015;PR001;2;31.78;0.05
V0024540;2025-07-23;C01229;P0041;T013;PR000;2;13.06;0.0
V0018748;04/02/2024;C03025;P0457;T013;PR000;2;33.96;0.0
V0010870;12/12/2024;C00388;P0342;T009;PR019;4;13.1;0.1
V0016029;2024-10-19;C01502;P0232;T015;PR000;1;35.49;0.0
V0006218;2024-11-25;C04201;P0316;T012;PR000;4;14.1;0.0
V0015562;30/07/2024;C02830;P0282;T009;PR000;6;20.14;0.0
V0020948;2024-07-03;C03695;P0174;T005;PR000;2;25.36;0.0
V0017169;02/02/2025;C02663;P0491;T013;PR000;5;24.52;0.0
V0014794;12/07/2025;C03012;P0215;T008;PR000;4;47.51;0.0
V0020001;2024-06-06;C01294;P0330;T011;PR000;2;56.17;0.0
V0003272;2024-07-28;C03283;P0215;T002;PR000;1;47.05;0.0
V0013554;2025-05-21;C04486;P0194;T013;PR000;2;18.55;0.0
V0025603;2025-05-24;C00255;P0210;T006;PR000;3;20.72;0.0
V0000618;18 de March de 2024;C00528;P0229;T015;PR000;1;48.45;
V0018883;2024-03-10;C03800;P0372;T001;PR000;1;11.13;0.0
V0005721;29/12/2024;C00153;P0248;T014;PR000;2;14.41;0.0
V0008872;03/07/2024;C00545;P0074;T015;PR000;1;25.43;0.0
V0012403;2025-12-30;C01085;P0487;T002;PR000;1;11.04;0.0
V0027465;2025-12-30;C04505;P0105;T004;PR000;2;26.35;0.0
V0006036;03/04/2025;C02574;P0068;T014;PR016;2;25.96;0.05
V0012280;13/12/2025;C02378;P0327;T004;PR000;2;42.84;0.0
V0005084;31/10/2024;C03079;P0252;T009;PR000;4;174.8;0.0
V0021387;01/01/2025;C03544;P0191;T015;PR000;1;30.82;0.0
V0010851;20/06/2025;C01745;P0348;T001;PR040;1;29.99;
V0025046;03/03/2024;C00706;P0231;T007;PR027;2;16.04;0.1
V0015832;2025-07-24;C02913;P0234;T008;PR000;1;23.67;0.0
V0029878;02/12/2025;C03162;P0018;T005;PR000;1;16.33;
V0025930;02/03/2025;C00349;P0091;T003;PR000;2;13.44;0.0
V0023131;02/07/2024;C04254;P0132;T011;PR004;3;16.27;0.1
V0017737;2024-04-25;C02654;P0479;T006;PR000;1;16.37;0.0
V0006066;01/07/2024;C01745;P0095;T015;PR004;2;30.82;0.1
V0014013;2024-06-19;C02120;P0352;T008;PR000;1;15.33;0.0
V0027937;2025-10-05;C01766;P0253;T014;PR000;2;15.36;0.0
V0002951;30/04/2024;C01804;P0112;T007;PR000;2;30.29;0.0
V0027341;17/12/2025;C04888;P0275;T009;PR000;1;75.58;0.0
V0002221;28 de July de 2025;C00706;P0263;T006;PR000;1;12.11;0.0
V0013901;08/07/2025;C04814;P0149;T003;PR000;1;24.36;0.0
V0029393;2025-04-14;C03857;P0203;T006;PR000;2;19.8;0.0
V0022561;2024-02-06;C02654;P0475;T015;PR024;1;30.24;0.1
V0003650;2025-07-02;C00298;P0374;T002;PR000;1;25.49;0.0
V0009283;23/10/2024;C04396;P0375;T012;PR000;2;26.0;0.0
V0029677;2024-04-20;C04894;P0461;T010;PR000;1;13.92;0.0
V0007365;2025-09-07;C03067;P0457;T013;PR000;2;33.53;0.0
V0011545;10/09/2024;C01625;P0166;T012;PR000;1;17.14;0.0
V0020701;2025-04-02;C03187;P0089;T010;PR000;2;26.42;0.0
V0007748;15 de May de 2024;C01537;P0199;T012;PR000;1;60.43;0.0
V0017598;23/04/2024;C00104;P0248;T004;PR000;2;13.82;0.0
V0029812;07/12/2024;C03367;P0041;T006;PR000;1;13.15;0.0
V0007516;2024-02-04;C00798;P0423;T010;PR000;2;67.39;0.0
V0017088;12/04/2025;C01502;P0052;T008;PR000;4;45.55;0.0
V0017377;2024-03-11;C01085;P0416;T009;PR023;1;17.19;0.25
V0006190;17/01/2025;C00316;P0239;T002;PR000;4;27.04;0.0
V0006049;05/10/2024;C02569;P0122;T007;PR000;2;12.42;0.0
V0025345;31/08/2024;C01502;P0048;T006;PR000;2;13.3;
V0018526;2025-07-24;C00032;P0125;T009;PR000;3;20.94;0.0
V0003013;2024-12-19;C00388;P0316;T001;PR000;3;12.98;0.0
V0020504;13/06/2024;C01502;P0234;T006;PR000;1;23.79;0.0
V0003538;26/10/2024;C02708;P0405;T012;PR017;1;15.12;
V0029026;26/10/2024;C04395;P0126;T007;PR000;1;20.31;0.0
V0025011;22/01/2025;C00706;P0190;T010;PR000;2;12.46;0.0
V0009212;07/05/2025;C03823;P0490;T002;PR000;1;26.86;0.0
V0024590;17/08/2024;C03695;P0265;T010;PR039;1;27.82;0.05
V0022633;2024-08-24;C04070;P0149;T009;PR000;1;25.94;0.0
V0024359;08/08/2025;C01414;P0408;T001;PR000;3;69.31;0.0
V0021830;03/06/2024;C01780;P0095;T015;PR000;2;31.48;0.0
V0027508;13/05/2025;C03332;P0453;T014;PR000;1;13.99;0.0
V0020517;2025-07-30;C03784;P0057;T015;PR000;1;23.63;0.0
V0019367;2024-07-24;C02686;P0234;T013;PR000;1;23.61;0.0
V0018644;27/01/2024;C01874;P0390;T013;PR024;4;43.11;0.1
V0024424;04/08/2024;C00274;P0199;T014;PR000;1;55.62;0.0
V0022834;03/01/2024;C02587;P0004;T003;PR000;5;6.52;
V0017646;2025-03-17;C02139;P0217;T008;PR032;1;13.61;0.2
V0019493;13/12/2024;C01145;P0009;T012;PR019;1;13.75;0.1
V0015847;01 de April de 2025;C02678;P0136;T002;PR000;1;31.28;0.0
V0009318;05 de August de 2025;C01870;P0184;T012;PR000;1;20.44;0.0
V0003091;08/07/2024;C04583;P0212;T015;PR000;3;26.66;0.0
V0020689;15/10/2024;C00612;P0086;T005;PR036;1;17.72;0.15
V0016202;14/12/2024;C02146;P0255;T008;PR019;1;16.89;0.1
V0016181;2025-07-24;C03266;P0373;T006;PR000;1;30.27;0.0
V0002197;2024-12-11;C02948;P0382;T014;PR000;2;35.84;0.0
V0020487;27/06/2024;C03165;P0378;T001;PR000;1;8.01;0.0
V0017601;2025-11-01;C04866;P0275;T014;PR000;1;75.2;0.0
V0006023;24/02/2024;C02888;P0345;T015;PR029;3;35.99;0.2
V0021304;01/05/2025;C01606;P0265;T008;PR006;4;27.05;0.2
V0019614;17/08/2024;C01336;P0069;T004;PR000;1;17.41;0.0
V0002994;25/12/2024;C03489;P0275;T002;PR000;1;73.76;0.0
V0003410;2025-12-16;C04827;P0362;T011;PR000;6;6.01;0.0
V0029217;26/03/2025;C03065;P0094;T006;PR000;1;7.9;0.0
V0007423;27/05/2025;C02100;P0024;T008;PR000;6;20.34;0.0
V0028245;11/05/2025;C02340;P0326;T011;PR000;1;12.24;0.0
V0001976;2025-07-02;C03426;P0213;T004;PR000;1;35.15;0.0
V0005670;2024-12-06;C00698;P0423;T015;PR000;1;64.2;0.0
V0028244;2024-01-14;C02187;P0150;T002;PR000;3;56.03;0.0
V0014798;21/02/2025;C00592;P0112;T013;PR000;1;30.25;0.0
V0004218;2025-11-15;C00738;P0265;T012;PR000;3;27.17;0.0
V0019363;10/07/2025;C00487;P0199;T013;PR000;1;57.27;0.0
V0019058;17/07/2025;C04834;P0496;T006;PR000;4;29.55;0.0
V0009736;12/05/2025;C02805;P0219;T006;PR000;2;47.82;0.0
V0003916;13/12/2025;C03575;P0016;T003;PR000;1;55.01;0.0
V0001150;2025-08-08;C04778;P0272;T010;PR000;2;18.16;0.0
V0005288;02/12/2024;C02141;P0422;T007;PR000;6;38.35;0.0
V0006450;27/07/2024;C02728;P0275;T007;PR000;3;74.85;0.0
V0013604;2024-11-02;C02105;P0187;T006;PR036;3;15.83;0.15
V0026818;04/06/2024;C01537;P0395;T002;PR000;2;10.1;0.0
V0010980;2024-07-11;C02516;P0352;T010;PR000;2;15.42;0.0
V0025645;20/05/2024;C04451;P0074;T009;PR000;2;27.32;0.0
V0004115;18/02/2024;C04361;P0012;T012;PR008;1;20.05;0.15
V0013677;2024-10-31;C01502;P0239;T001;PR000;1;28.12;0.0
V0010088;20/07/2025;C02643;P0484;T001;PR000;4;32.74;0.0
V0029914;02/03/2024;C00965;P0345;T008;PR000;2;36.25;0.0
V0011260;03/05/2025;C00838;P0478;T005;PR000;3;46.15;0.0
V0011073;2024-12-10;C02306;P0074;T005;PR019;2;26.73;0.1
V0026267;2024-07-28;C03553;P0345;T010;PR000;2;37.11;0.0
V0009370;18/04/2025;C04629;P0447;T007;PR000;1;16.12;0.0
V0005862;2025-06-05;C02469;P0213;T003;PR000;4;33.91;0.0
V0008215;07 de August de 2024;C03969;P0050;T004;PR000;1;30.51;0.0
V0024957;2024-11-04;C00320;P0190;T013;PR000;1;12.31;0.0
V0019544;2025-01-20;C02317;P0486;T001;PR000;1;17.01;0.0
V0002323;2025-01-06;C01056;P0275;T010;PR000;1;76.98;0.0
V0003560;21/05/2024;C00839;P0218;T001;PR000;1;21.81;0.0
V0015082;2025-08-11;C04219;P0419;T008;PR000;1;11.87;0.0
V0011695;04/10/2025;C00843;P0293;T013;PR022;5;27.5;
V0018205;25/01/2024;C02389;P0232;T008;PR000;4;34.6;0.0
V0018182;2024-07-09;C01865;P0108;T012;PR000;1;18.01;
V0002649;2024-12-08;C00706;P0020;T007;PR019;1;33.05;0.1
V0015118;24 de October de 2025;C02886;P0325;T006;PR000;6;21.68;0.0
V0000414;2025-05-12;C01271;P0126;T009;PR000;2;20.38;0.0
V0023312;2025-07-22;C02583;P0226;T003;PR000;4;8.55;0.0
V0024436;2024-05-06;C03556;P0316;T014;PR000;1;13.76;0.0
V0025346;27/02/2025;C02825;P0375;T006;PR000;1;26.56;0.0
V0012766;2025-07-30;C04625;P0031;T014;PR000;2;26.64;0.0
V0016196;09/07/2024;C00374;P0004;T006;PR000;4;6.42;0.0
V0029541;2024-04-21;C02963;P0419;T008;PR000;1;11.36;0.0
V0028578;31/03/2025;C03538;P0044;T011;PR016;1;18.31;0.05
V0020701;19/12/2025;C00677;P0219;T001;PR000;2;49.19;0.0
V0016946;2024-11-26;C04441;P0447;T014;PR000;2;15.35;0.0
V0028103;2024-12-16;C00085;P0434;T004;PR019;1;18.95;0.1
V0009243;2025-04-21;C02317;P0493;T006;PR000;3;10.73;0.0
V0013879;2024-01-30;C01870;P0088;T005;PR024;2;12.59;0.1
V0029623;02/02/2025;C02451;P0295;T006;PR000;1;9.72;0.0
V0018109;2025-04-22;C02035;P0354;T013;PR000;1;30.46;0.0
V0021326;21/04/2024;C00002;P0209;T007;PR009;1;21.67;0.25
V0012240;05 de September de 2025;C00164;P0144;T005;PR000;3;36.66;0.0
V0025122;2025-01-27;C01071;P0092;T003;PR000;3;32.83;0.0
V0016110;11/10/2025;C03129;P0289;T015;PR000;1;28.44;0.0
V0023267;14/02/2025;C04455;P0068;T012;PR000;2;26.2;
V0005442;19/08/2024;C00764;P0302;T014;PR000;4;36.01;0.0
V0021963;17/10/2024;C00875;P0082;T007;PR000;1;22.83;0.0
V0016556;2025-12-10;C04867;P0445;T008;PR000;1;16.24;0.0
V0024803;2024-12-09;C04077;P0463;T010;PR000;1;23.64;0.0
V0010412;2025-01-06;C02323;P0088;T010;PR000;1;13.09;0.0
V0011286;2025-07-19;C01502;P0190;T003;PR000;1;12.35;
V0016187;24/08/2025;C02068;P0422;T008;PR000;1;39.04;0.0
V0000341;21/11/2025;C04616;P0229;T011;PR000;2;46.63;0.0
V0021720;12/06/2025;C00024;P0075;T004;PR000;1;3.94;0.0
V0013915;2024-08-11;C02095;P0478;T003;PR000;5;50.92;0.0
V0014541;10 de May de 2024;C02672;P0300;T012;PR038;1;25.25;0.2
V0015732;2024-12-13;C00706;P0362;T005;PR000;1;5.93;0.0
V0015442;2024-03-27;C04539;P0133;T015;PR000;2;23.22;0.0
V0016247;21/12/2025;C03341;P0234;T015;PR000;1;21.82;0.0
V0019931;2025-01-16;C00843;P0095;T007;PR000;1;30.2;
V0010151;31/01/2024;C02100;P0174;T002;PR024;4;23.09;0.1
V0011003;09/08/2024;C02640;P0260;T015;PR000;1;34.89;0.0
V0002161;2024-10-27;C03201;P0266;T015;PR000;2;35.94;0.0
V0006053;29/10/2024;C03969;P0379;T012;PR000;2;13.42;0.0
V0010739;2025-06-20;C00795;P0218;T015;PR000;1;21.27;0.0
V0025451;22/12/2025;C04395;P0451;T001;PR000;1;28.78;0.0
V0007549;2024-01-20;C01416;P0455;T005;PR000;2;9.38;0.0
V0027762;15/12/2025;C00539;P0205;T013;PR000;1;6.85;0.0
V0016238;2025-11-18;C04887;P0063;T005;PR000;2;19.27;0.0
V0023275;01 de October de 2025;C00246;P0124;T002;PR000;3;11.97;0.0
V0012762;02/12/2024;C03151;P0126;T014;PR000;3;20.55;
V0027799;2024-10-30;C02747;P0010;T004;PR000;1;32.12;0.0
V0027268;2024-12-22;C03022;P0265;T013;PR019;3;26.85;0.1
V0001360;2025-05-12;C03657;P0499;T009;PR000;2;19.91;0.0
V0007444;22/07/2024;C00498;P0116;T004;PR000;5;35.38;0.0
V0002414;2024-11-05;C01489;P0048;T004;PR036;1;14.06;0.15
V0023732;2025-12-13;C02844;P0463;T014;PR000;4;23.78;0.0
V0012026;2024-03-06;C01935;P0209;T013;PR027;2;21.22;0.1
V0000202;2024-06-20;C00590;P0080;T006;PR000;2;19.75;0.0
V0025211;2024-02-03;C01085;P0385;T001;PR000;1;23.28;0.0
V0005098;25/03/2025;C00986;P0183;T001;PR000;2;16.28;
V0022924;2025-01-15;C03777;P0047;T012;PR000;2;21.47;0.0
V0014832;26/02/2024;C01686;P0348;T006;PR029;4;28.33;0.2
V0013297;14/12/2024;C02576;P0484;T005;PR019;5;33.93;0.1
V0020375;2024-06-15;C01502;P0405;T003;PR000;1;14.49;0.0
V0011849;07/05/2025;C03969;P0127;T015;PR006;2;23.03;0.2
V0001140;2025-08-18;C00597;P0028;T014;PR000;2;26.33;0.0
V0026281;07/04/2024;C00099;P0386;T010;PR000;1;7.97;
V0020368;18/07/2025;C04210;P0267;T015;PR000;2;24.62;0.0
V0027871;2024-12-04;C00196;P0352;T009;PR000;5;16.0;
V0012276;2025-01-10;C03080;P0191;T009;PR000;2;29.82;0.0
V0027410;2024-12-08;C01502;P0499;T001;PR019;1;20.27;0.1
V0020447;01/07/2025;C01502;P0382;T006;PR000;1;38.63;0.0
V0015505;27/06/2025;C03900;P0190;T002;PR040;3;13.0;
V0000665;19/03/2025;C00326;P0174;T004;PR000;1;24.33;0.0
V0027012;2024-07-05;C00085;P0191;T004;PR000;3;30.83;
V0002769;21/10/2024;C01379;P0124;T005;PR000;2;12.06;0.0
V0027572;23/08/2025;C01177;P0444;T003;PR000;1;26.16;0.0
V0007819;23/08/2024;C02469;P0452;T010;PR039;2;28.26;
V0025294;19/11/2025;C02104;P0462;T014;PR000;1;16.08;0.0
V0012236;2024-08-03;C03162;P0262;T007;PR000;1;16.62;0.0
V0000667;10/02/2025;C03736;P0425;T007;PR000;2;8.14;0.0
V0012295;2025-04-09;C02074;P0010;T014;PR000;1;30.6;0.0
V0003550;2024-05-25;C03033;P0233;T003;PR000;1;33.19;0.0
V0023462;2024-12-28;C02654;P0351;T009;PR000;1;36.88;0.0
V0020591;21/07/2024;C01601;P0466;T010;PR000;1;39.6;0.0
V0001543;2024-07-11;C00681;P0355;T011;PR004;1;19.04;0.1
V0026134;2024-12-25;C02941;P0484;T008;PR000;1;32.28;0.0
V0000728;11 de August de 2024;C04134;P0063;T014;PR039;1;19.8;0.05
V0000031;25/03/2025;C02587;P0239;T004;PR016;4;27.34;0.05
V0005440;2025-06-25;C04626;P0483;T004;PR000;1;23.5;0.0
V0014183;2025-07-06;C02641;P0362;T006;PR000;1;5.64;0.0
V0002517;2024-06-25;C04554;P0045;T008;PR000;1;39.65;0.0
V0014390;2024-09-13;C01878;P0011;T010;PR000;3;24.31;0.0
V0003723;17/12/2025;C00694;P0019;T005;PR000;1;20.08;0.0
V0020301;17/11/2025;C04843;P0201;T010;PR000;1;26.4;0.0
V0010306;2025-04-07;C04260;P0068;T014;PR000;2;26.52;0.0
V0002419;2025-02-19;C00706;P0390;T004;PR034;1;43.13;
V0024709;25/01/2025;C03022;P0275;T012;PR000;1;77.84;0.0
V0016097;2025-07-07;C01942;P0209;T011;PR000;2;22.16;0.0
V0023759;2024-02-07;C04585;P0202;T008;PR037;2;45.58;0.25
V0003130;19/05/2024;C01502;P0468;T015;PR000;2;35.49;0.0
V0018251;2024-07-25;C04316;P0382;T001;PR000;1;36.67;0.0
V0027304;2025-05-05;C03341;P0450;T004;PR006;3;17.49;0.2
V0024365;22/07/2024;C01145;P0416;T002;PR000;4;17.72;0.0
V0020067;03/05/2024;C03905;P0464;T001;PR000;2;12.96;0.0
V0025231;30/03/2024;C01166;P0037;T011;PR000;3;11.07;0.0
V0023934;30/05/2025;C03509;P0070;T009;PR000;3;8.01;0.0
V0009263;2024-11-22;C03863;P0205;T010;PR010;1;7.17;0.15
V0019889;2024-03-31;C00590;P0342;T005;PR000;1;13.53;0.0
V0018811;2025-04-29;C04629;P0429;T001;PR000;1;8.18;0.0
V0011883;17/04/2025;C01371;P0476;T010;PR000;1;46.58;0.0
V0017561;2024-01-06;C03341;P0239;T013;PR003;1;26.72;0.2
V0000459;29/08/2024;C00229;P0041;T003;PR012;1;12.42;0.2
V0021523;2025-07-23;C02975;P0351;T011;PR000;1;39.57;0.0
V0009708;08/10/2025;C00161;P0348;T012;PR000;5;29.03;0.0
V0025754;2024-07-18;C01296;P0468;T011;PR000;3;36.48;0.0
V0027679;07/12/2024;C02446;P0050;T002;PR000;1;33.2;
V0027126;2025-07-26;C04751;P0014;T005;PR000;3;18.49;0.0
V0002152;28 de March de 2025;C00024;P0486;T015;PR000;2;17.31;0.0
V0012821;2024-09-29;C02781;P0490;T007;PR000;1;25.98;0.0
V0011914;18/12/2025;C01583;P0053;T002;PR000;2;9.16;0.0
V0019785;07/01/2025;C03419;P0411;T007;PR000;3;32.52;0.0
V0006672;21/04/2025;C02738;P0116;T013;PR000;2;35.42;0.0
V0014553;02/01/2025;C03812;P0024;T003;PR000;1;20.5;0.0
V0003338;23 de April de 2024;C04260;P0074;T014;PR000;2;26.87;0.0
V0026781;2025-02-05;C02263;P0126;T013;PR034;2;20.25;0.05
V0001204;2024-07-29;C01502;P0052;T004;PR000;1;46.16;0.0
V0004806;2024-01-20;C04639;P0205;T007;PR000;1;7.58;0.0
V0006894;19/05/2024;C00107;P0498;T007;PR000;1;25.99;0.0
V0028116;25 de November de 2025;C02587;P0302;T015;PR000;1;34.98;0.0
V0002659;2025-08-12;C03366;P0357;T014;PR000;4;14.46;0.0
V0003082;2024-01-18;C02469;P0409;T010;PR000;3;31.36;0.0
V0017047;2025-04-08;C01611;P0466;T009;PR000;2;40.94;0.0
V0023541;2025-03-20;C00502;P0410;T008;PR000;2;20.71;0.0
V0017103;18/12/2024;C01601;P0249;T004;PR000;3;12.46;0.0
V0011768;05/05/2024;C04406;P0480;T006;PR000;2;30.87;0.0
V0028276;2025-12-02;C01440;P0253;T015;PR000;1;16.58;0.0
V0028169;2025-01-15;C02414;P0165;T002;PR000;1;28.5;0.0
V0013184;08/07/2025;C01118;P0062;T012;PR000;4;10.45;0.0
V0015507;25/09/2025;C04924;P0376;T003;PR000;1;23.41;0.0
V0004283;14/12/2025;C04879;P0489;T003;PR000;1;15.21;0.0
V0024399;2024-04-08;C04191;P0422;T010;PR000;3;38.92;0.0
V0002282;2024-10-24;C01502;P0272;T008;PR036;1;17.88;0.15
V0020323;19/01/2025;C01330;P0355;T005;PR000;1;19.49;0.0
V0018555;2025-03-10;C01963;P0174;T008;PR032;1;23.74;0.2
V0018558;2024-12-22;C01909;P0479;T005;PR019;2;17.13;0.1
V0000246;2025-07-23;C02378;P0328;T012;PR000;1;11.91;
V0019934;2024-12-08;C01570;P0229;T002;PR000;1;46.65;0.0
V0004051;2024-10-24;C04538;P0165;T015;PR000;1;27.57;0.0
V0016644;20/07/2024;C02018;P0169;T014;PR000;1;10.56;0.0
V0027884;15/08/2024;C02985;P0150;T001;PR000;3;56.05;0.0
V0023522;2025-04-29;C01102;P0125;T007;PR006;1;21.32;0.2
V0003957;2024-02-17;C00566;P0178;T012;PR008;4;21.81;0.15
V0007824;22 de August de 2024;C00536;P0352;T005;PR039;1;16.19;0.05
V0012439;2025-05-29;C02503;P0423;T014;PR000;1;63.05;0.0
V0017365;2024-03-22;C00169;P0362;T007;PR000;3;6.04;0.0
V0017084;31/01/2025;C00467;P0393;T006;PR000;1;47.22;0.0
V0014698;13/12/2024;C03919;P0050;T015;PR019;4;32.07;0.1
V0017774;26/02/2024;C04153;P0074;T015;PR000;2;25.85;0.0
V0022234;2024-03-09;C02251;P0348;T010;PR000;2;29.31;0.0
V0014942;2025-04-01;C00506;P0378;T007;PR000;1;7.73;0.0
V0000278;21/01/2025;C04076;P0204;T011;PR000;1;20.36;0.0
V0002371;03/07/2025;C02587;P0344;T007;PR000;4;17.92;0.0
V0019155;2025-04-20;C02844;P0108;T005;PR000;2;20.88;0.0
V0010626;2024-12-27;C00469;P0300;T015;PR000;1;23.97;0.0
V0010513;2024-11-30;C01603;PX0139;T009;PR000;3;13.99;0.0
V0006107;2024-08-27;C01056;P0081;T014;PR039;3;22.72;0.05
V0017342;2024-02-01;C03254;P0247;T002;PR000;1;20.41;0.0
V0028269;2024-03-10;C00991;P0169;T001;PR007;2;10.89;0.25
V0025925;2025-03-09;C02237;P0118;T006;PR000;3;19.95;0.0
V0020107;11/03/2025;C00595;P0213;T009;PR000;1;33.15;0.0
V0001041;2024-02-06;C00666;P0345;T011;PR000;1;36.03;0.0
V0010656;2024-12-02;C04616;P0002;T006;PR000;1;16.94;0.0
V0010214;09/06/2024;C00167;P0302;T004;PR000;1;36.07;0.0
V0022720;2025-07-24;C00298;P0175;T008;PR000;1;17.84;0.0
V0019631;2025-01-06;C02427;P0289;T010;PR000;4;28.57;0.0
V0017230;2025-07-28;C00305;P0479;T012;PR000;3;16.49;
V0016462;26/07/2024;C04175;P0050;T005;PR000;5;31.37;0.0
V0012283;05/10/2024;C04759;P0041;T004;PR000;4;13.53;0.0
V0026708;2025-04-21;C03678;P0385;T002;PR000;1;24.39;0.0
V0023085;05/06/2025;C00712;P0363;T013;PR000;2;17.62;0.0
V0022167;18/05/2025;C01765;PX0208;T013;PR002;3;25.8;0.2
V0013135;2025-01-23;C01941;P0354;T011;PR000;1;29.77;0.0
V0021091;31/05/2025;C01102;P0437;T011;PR000;3;18.42;0.0
V0009870;01/06/2025;C01502;P0009;T012;PR000;1;14.41;0.0
